genre,track,file_path,true_label,predicted_label,true_index,predicted_index,confidence,num_clips,correct,total_probabilities,clip_predictions
country,00000,Data/genres_original/country/country.00000.wav,country,country,2,2,0.9137584835290908,10,True,"[1.3983345874157838e-05, 8.057622088433747e-05, 9.137584835290909, 0.06262079960167277, 3.4403724093468036e-05, 0.0008418687466473784, 1.1515687507124284e-05, 0.7925900297531872, 0.0002194828356802958, 0.006002359788823242]","[[1.1401062920413096e-06, 3.2594576282463095e-07, 0.998513400554657, 0.00013902809587307274, 2.9068400181131437e-05, 0.0004706207546405494, 5.853825769008836e-06, 0.0007734732935205102, 5.656226130668074e-05, 1.0625738468661439e-05], [4.741913016914623e-06, 2.055356418395604e-07, 0.9985091090202332, 3.9316659240284935e-05, 1.5916278925942606e-06, 3.681308589875698e-05, 1.7101455114243436e-06, 0.001228962792083621, 0.00011152735532959923, 6.60220903228037e-05], [5.069647479594153e-10, 1.4134516890251803e-09, 0.999992847442627, 2.0832375824397786e-08, 2.043660130013336e-09, 8.997749887384998e-07, 3.880466437067298e-08, 1.5109593576312363e-08, 2.1386473747497803e-07, 6.011496680002892e-06], [5.9982041555883825e-09, 3.247076219015099e-10, 0.9999970197677612, 5.804708891332666e-08, 1.8386573374939985e-09, 1.4338986602524528e-06, 4.692141342133027e-09, 1.109508161789563e-06, 4.4813496913320705e-08, 2.8520517503238807e-07], [1.2782458647109252e-08, 1.498419699430542e-08, 0.9997500777244568, 9.031995773511881e-07, 3.7441971301177546e-08, 0.00018270259897690266, 1.8589281580716488e-07, 1.340523851922626e-07, 6.940906516206269e-09, 6.578792817890644e-05], [1.3341426630120168e-08, 4.195561018605076e-07, 0.999695897102356, 2.4479388684994774e-06, 3.757680389071538e-08, 2.042544906544208e-07, 9.899682709146873e-07, 2.3218167370941956e-06, 4.053701374573393e-08, 0.0002976115792989731], [4.57242458651308e-06, 3.009015017596539e-05, 0.14246681332588196, 0.0620700865983963, 2.368367631788715e-06, 4.536118922260357e-06, 2.3976861385222037e-08, 0.7903233766555786, 4.985385749023408e-05, 0.005048281513154507], [1.5451919921360968e-07, 1.5559140820187167e-07, 0.9997135996818542, 0.00012679066276177764, 5.124358715136168e-09, 3.83606857212726e-05, 3.114705293683073e-08, 9.76801966316998e-05, 6.804974646001938e-07, 2.2441798137151636e-05], [1.2746184552270279e-08, 3.387215838301927e-05, 0.9997463822364807, 3.572805269413948e-07, 8.444631021120586e-07, 9.806011075852439e-05, 2.83265194411797e-07, 1.5213483493425883e-05, 7.710571736652128e-09, 0.00010494571324670687], [3.329007540742168e-06, 1.5490561054321006e-05, 0.9991996884346008, 0.00024179028696380556, 4.468398344670277e-07, 8.237463589466643e-06, 2.3939692255225964e-06, 0.00014774284500163049, 5.449973627946747e-07, 0.0003803467261604965]]"
country,00001,Data/genres_original/country/country.00001.wav,country,country,2,2,0.9984132468700408,10,True,"[1.1615076921600576e-05, 0.0005160414050138229, 9.984132468700409, 0.0001819396598818912, 0.00015492998901578403, 0.006752529486675485, 0.0006046613370926934, 0.0009948117228191222, 1.0901709829091999e-05, 0.006640754098498292]","[[3.1373539854939736e-07, 1.899242647596111e-07, 0.9997332692146301, 6.333209512376925e-06, 1.324084450970986e-07, 1.6328602214343846e-05, 3.936887367217423e-07, 5.211307438912627e-07, 2.2131448673690102e-08, 0.0002424561680527404], [7.022100021458755e-07, 2.4045050395216094e-07, 0.9998317956924438, 8.959728802437894e-06, 6.321251930785365e-06, 8.861955575412139e-05, 8.040323336899746e-06, 3.3997271202679258e-06, 3.62966943612264e-07, 5.165273978491314e-05], [3.4827135095838457e-06, 7.346443908318179e-06, 0.9956547021865845, 1.658588917052839e-05, 0.00010503228986635804, 0.0003412871155887842, 9.971992767532356e-06, 2.8269569156691432e-05, 6.96423853696615e-07, 0.0038325951900333166], [1.7244200734012338e-08, 4.509132267571658e-08, 0.9999634027481079, 1.2442043839655526e-07, 4.486268210257549e-07, 4.850940513279056e-06, 4.9680465963319875e-08, 3.9910132727527525e-06, 5.651513745874581e-08, 2.6969632017426193e-05], [1.6184045534828329e-06, 5.164341700947261e-07, 0.9997038245201111, 0.00012338702799752355, 2.117842313964502e-06, 6.346926966216415e-05, 6.256108008528827e-06, 7.698700937908143e-05, 1.8014034139923751e-06, 2.0166364265605807e-05], [9.250771881852415e-07, 4.315342812333256e-05, 0.9965927004814148, 1.0322516573069151e-05, 3.372321589267813e-05, 0.0010968610877171159, 0.0005472552729770541, 0.0008655207348056138, 7.633255336259026e-06, 0.0008020571549423039], [1.6301248351169306e-08, 0.00033999988227151334, 0.9992790818214417, 7.994886459528061e-07, 3.978818767791381e-06, 0.0003394492669031024, 2.6024565613624873e-06, 8.73163571668556e-06, 7.780465693940641e-08, 2.5294370061601512e-05], [2.315663572005633e-08, 2.453720071571297e-08, 0.9999786615371704, 2.1951365170025383e-07, 3.1914460407733714e-08, 1.5829535186639987e-05, 2.3364410139947722e-07, 3.9658027617406333e-07, 7.874967344889683e-09, 4.660478680307278e-06], [2.860779204638675e-07, 4.267341680019854e-08, 0.9988036155700684, 5.784163022326538e-06, 2.6370712475909386e-06, 0.001176672289147973, 1.3691453659703257e-06, 1.9804695057246136e-06, 6.348565761982172e-08, 7.733498932793736e-06], [4.230156264384277e-06, 0.0001244825398316607, 0.9945914149284363, 9.423702067579143e-06, 5.065492700850882e-07, 0.003609161823987961, 2.848902477126103e-05, 5.01385284223943e-06, 1.79848413495165e-07, 0.001627168501727283]]"
country,00002,Data/genres_original/country/country.00002.wav,country,country,2,2,0.9325105726718903,10,True,"[0.00826643487448564, 0.0007157927175853729, 9.325105726718903, 0.0005127823986922353, 0.019349687964570705, 0.26301391127344687, 0.001159539770000606, 0.014175095647573244, 0.15728762892831583, 0.2104131165151557]","[[0.002705132123082876, 0.00013653979112859815, 0.8704885244369507, 0.00013032009883318096, 0.0008568244520574808, 0.09270032495260239, 0.00016973329184111208, 0.003830649657174945, 0.010651744902133942, 0.01833018660545349], [7.888016261858866e-05, 1.8746941350400448e-05, 0.7973573803901672, 1.0148084584216122e-05, 0.015889769420027733, 0.00014861517411191016, 0.0008214055560529232, 0.003215709002688527, 0.11525027453899384, 0.06720903515815735], [0.0005448769079521298, 7.851178816054016e-05, 0.8843462467193604, 9.78172683971934e-05, 0.0012074289843440056, 0.07847237586975098, 1.7766886230674572e-05, 0.0022912309505045414, 0.0033140897285193205, 0.029629487544298172], [9.927146311383694e-05, 5.483875429490581e-05, 0.9890736937522888, 2.1971374735585414e-05, 0.00031045195646584034, 0.0030799563974142075, 6.664758257102221e-05, 0.00022189351147972047, 0.00370899960398674, 0.003362300107255578], [0.00020337865862529725, 6.1404552980093285e-06, 0.9772641658782959, 3.9269141893782944e-07, 2.90264438262966e-07, 0.022392326965928078, 2.4142406118699e-07, 5.136362801749783e-08, 0.00013091588334646076, 2.1416099116322584e-06], [2.127567086063209e-06, 1.258065481124504e-06, 0.9765539169311523, 4.1914038906298856e-10, 6.891378490081479e-08, 0.022979076951742172, 5.909939204684633e-09, 2.798028049255663e-07, 0.0004538574139587581, 9.420080459676683e-06], [0.002594446064904332, 9.129223326453939e-05, 0.8950890302658081, 4.416069350554608e-05, 0.00021622568601742387, 0.018072713166475296, 3.467918577371165e-05, 0.0001263394224224612, 0.008897107094526291, 0.07483401894569397], [1.9225984942750074e-05, 2.1679592464352027e-05, 0.9966338276863098, 4.196480858809082e-06, 1.2261966730875429e-05, 0.0010658437386155128, 3.172803417328396e-06, 0.0003899209259543568, 0.00018168779206462204, 0.0016681300476193428], [0.0019994948524981737, 0.0003060824528802186, 0.9522554874420166, 0.000203523610252887, 0.0008540318231098354, 0.019734852015972137, 4.4644722947850823e-05, 0.004078518133610487, 0.010031971149146557, 0.01049143634736538], [1.9601089661591686e-05, 7.026432626844326e-07, 0.9860434532165527, 2.516769654903328e-07, 2.33449759434734e-06, 0.0043678260408341885, 1.2424071655914304e-06, 2.050287730526179e-05, 0.004666980821639299, 0.004876960068941116]]"
country,00003,Data/genres_original/country/country.00003.wav,country,country,2,2,0.9950375888082716,9,True,"[2.9882214699294973e-05, 0.0002270633284033874, 8.955338299274445, 0.00020680652838389602, 9.264283788157357e-05, 0.00011907217841944373, 0.00014025557533280109, 4.0470039163187366e-05, 0.00024902194818432477, 0.04355649787359539]","[[2.3331881493504625e-06, 4.829210865864297e-06, 0.9647818207740784, 4.522189840372448e-07, 2.577403574832715e-05, 4.388000525068492e-05, 6.279918306972831e-05, 4.9692480388330296e-06, 5.504302407643991e-06, 0.035067666321992874], [1.4114617442828603e-05, 6.143289965621079e-07, 0.9955002665519714, 1.5421188436448574e-05, 2.1264024780975888e-06, 5.029341627960093e-05, 6.314027996268123e-05, 5.811412847833708e-06, 8.746352250454947e-05, 0.004260751884430647], [1.860137331277656e-06, 2.2023364465439954e-07, 0.9999439716339111, 6.966300425403915e-09, 6.292175669386779e-08, 4.745809007999924e-07, 5.887676457483337e-10, 1.4729056374562788e-07, 4.042506589030381e-06, 4.9293343181489035e-05], [4.781297024969433e-10, 2.134002086151554e-09, 0.9999985694885254, 1.491187262558924e-08, 5.907641931202079e-09, 7.314399752544887e-09, 1.0663774030472695e-10, 1.3071788771412685e-06, 5.621564103108767e-09, 1.2143684102738916e-07], [6.900070275150938e-07, 5.6782219814977e-08, 0.999593198299408, 3.225784084293082e-08, 1.1998501747711998e-08, 5.777803480100374e-08, 5.421515680836819e-08, 2.7875850516778655e-09, 1.8798031931055448e-07, 0.00040584782254882157], [6.518072837025102e-08, 0.00020955321087967604, 0.9985480904579163, 0.00014699627354275435, 1.1212808459504231e-08, 8.802885531622451e-08, 4.000207354692975e-06, 2.846171831549782e-08, 2.648322379172896e-07, 0.0010908573167398572], [1.5272494238161016e-06, 1.0525375728320796e-05, 0.99750816822052, 2.593941417217138e-07, 4.77664116260712e-06, 1.2970629541086964e-05, 4.05302216677228e-07, 7.447454208886484e-06, 5.7148765336023644e-05, 0.002396730938926339], [9.286531167163048e-06, 1.1915337836398976e-06, 0.99957674741745, 4.3622858356684446e-05, 5.985983079881407e-05, 1.1176491170772351e-05, 9.850199603533838e-06, 2.0682860849774443e-05, 9.421467984793708e-05, 0.00017324567306786776], [4.825299271260519e-09, 7.051828276871674e-08, 0.9998874664306641, 4.5890835576045674e-10, 1.3886984895350452e-08, 1.2393398662879918e-07, 5.4925632930746815e-09, 7.33444736056299e-08, 1.8973737780925148e-07, 0.00011198313586646691]]"
country,00004,Data/genres_original/country/country.00004.wav,country,country,2,2,0.9986854328049554,9,True,"[4.09789858552001e-06, 3.7105092371092496e-05, 8.988168895244598, 0.001322534912677753, 0.00012228849927697905, 0.002586810614495505, 0.00064087590092754, 0.0003114432804993683, 7.043433280340405e-06, 0.006799359203682798]","[[6.913994639035081e-07, 2.8140698304923717e-06, 0.9936830997467041, 0.0002638149308040738, 0.00010267042671330273, 0.0021408561151474714, 0.0003545132640283555, 0.00017965497681871057, 3.7441986933117732e-06, 0.003268177155405283], [7.277679969774908e-07, 5.502187377715018e-06, 0.9981402158737183, 5.608769424725324e-05, 1.45350113598397e-05, 2.8609878427232616e-05, 5.488595343194902e-05, 2.7788812076323666e-05, 6.829500875937811e-07, 0.0016710018971934915], [2.632555606396636e-06, 2.8275362637941726e-05, 0.9973528385162354, 0.0009763893904164433, 3.763416771107586e-06, 4.848213939112611e-05, 0.00019423970661591738, 0.00010078954801429063, 2.4363555439776974e-06, 0.0012902193702757359], [4.600307246249713e-09, 1.5677051123930141e-07, 0.9999874830245972, 1.082118842532509e-06, 1.9322117239539693e-08, 5.932076419412624e-06, 2.8811584229515574e-07, 1.9667581909743603e-06, 3.6919272083935084e-09, 3.136519580948516e-06], [2.181068481377224e-08, 8.386828653783596e-08, 0.9998946189880371, 1.8287291823071428e-05, 2.6470379665965993e-08, 5.564800085267052e-05, 4.667236339628289e-07, 2.478356009305571e-07, 2.7181177308932547e-09, 3.053545151487924e-05], [3.624458289053223e-09, 6.589918655208749e-08, 0.999985933303833, 9.26872644413379e-07, 2.2062812021772515e-08, 4.3476852340518235e-08, 4.734090097713306e-08, 7.697319119870372e-07, 2.1456528997987334e-08, 1.2211038665554952e-05], [8.408735929776867e-09, 1.241875047242047e-08, 0.9996751546859741, 3.175070517613676e-08, 6.274714081655475e-08, 7.743440801277757e-05, 2.6996360702469246e-07, 1.2721476316812641e-08, 5.768598043687234e-08, 0.0002471460320521146], [6.970435340036829e-09, 1.8534521473156929e-07, 0.9994521737098694, 5.813338248117361e-06, 1.1877856422870536e-06, 0.00022906372032593936, 3.6136807466391474e-05, 1.4803102033056348e-07, 9.38963182761654e-08, 0.0002751980209723115], [7.60896623486218e-10, 9.170575410166748e-09, 0.9999973773956299, 1.01524946671816e-07, 1.2563406981414005e-09, 7.407990665342368e-07, 2.8025400666820133e-08, 6.486538950412069e-08, 4.800828068418639e-10, 1.7337180224785698e-06]]"
country,00005,Data/genres_original/country/country.00005.wav,country,country,2,2,0.9681886494159698,10,True,"[0.0040735158765699, 0.00010347049404657582, 9.681886494159698, 0.15904146689535992, 0.0019978932754582956, 0.004544682040432235, 0.049297648815809225, 0.0009253374727222763, 0.011523413061958365, 0.08660607134152087]","[[5.465888989419909e-06, 9.714387942949543e-07, 0.9990882873535156, 6.172709254315123e-05, 6.771905987079663e-07, 0.0007021688506938517, 3.596276428652345e-06, 1.6284906450891867e-05, 1.4874817679810803e-06, 0.00011934426584048197], [2.444333517814812e-07, 2.1767355065094307e-06, 0.9985458850860596, 0.0006316567305475473, 5.021735773880209e-07, 2.043196036538575e-05, 3.145664595649578e-05, 9.395591041538864e-05, 1.832590328376682e-07, 0.0006736100767739117], [3.2504463888471946e-05, 6.616040627704933e-05, 0.9897003173828125, 0.0008865250856615603, 6.047603164915927e-05, 0.00042539002606645226, 0.00041384424548596144, 0.00020996319653932005, 1.3612356269732118e-05, 0.008191205561161041], [1.9791691556747537e-06, 1.579797753947787e-05, 0.99643874168396, 1.936653643497266e-05, 8.063555469561834e-06, 0.002407846273854375, 3.0099412470008247e-05, 1.7154168745037168e-05, 1.5017905070635607e-06, 0.0010595872299745679], [7.340184993154253e-08, 9.409994163434021e-06, 0.9998968839645386, 3.46314518537838e-05, 1.4701139150474773e-07, 7.935761459521018e-06, 4.062687821715372e-06, 1.5641709296687623e-06, 1.0256238880401725e-07, 4.5160693844081834e-05], [8.577964649703063e-08, 7.507536281536886e-08, 0.9996150732040405, 2.0342322386568412e-06, 4.808371159015223e-06, 0.0002859825035557151, 1.7937607026397018e-06, 1.1775063057939406e-06, 4.847985906053509e-07, 8.836372580844909e-05], [0.0007104703690856695, 3.170988520651008e-06, 0.8598406314849854, 0.13790026307106018, 3.587122046155855e-05, 4.980771700502373e-05, 0.000341060891514644, 0.0003056761634070426, 9.139957546722144e-05, 0.0007217171369120479], [0.00011797036131611094, 3.85673183700419e-06, 0.9890720844268799, 0.0009212770382873714, 0.0004889353294856846, 0.00024237499746959656, 0.0011639887234196067, 0.0002533947117626667, 0.0044721150770783424, 0.003263953374698758], [0.0031965344678610563, 1.7717441096465336e-06, 0.8503403663635254, 0.018343478441238403, 0.001397780142724514, 0.0003609434061218053, 0.047302961349487305, 2.4960436348919757e-05, 0.0067401472479105, 0.07229098677635193], [8.187541425286327e-06, 7.940193569311305e-08, 0.9993482232093811, 0.00024050721549429, 6.322489412013965e-07, 4.180054384050891e-05, 4.784822522196919e-06, 1.2063018175467732e-06, 0.000202378912945278, 0.00015214250015560538]]"
country,00006,Data/genres_original/country/country.00006.wav,country,country,2,2,0.9312253654003143,10,True,"[0.0034633461694824064, 0.0005731785764453434, 9.312253654003143, 0.2514582230985809, 0.003952054089490176, 0.010103384842295782, 0.09787730020795493, 0.0008005746716653883, 0.0006659793795198432, 0.31885260198032483]","[[6.198078608576907e-06, 1.20929186664398e-07, 0.9966884255409241, 7.813116098986939e-06, 2.0888344351988053e-06, 3.181023203069344e-05, 2.321910324099008e-05, 6.068692528060637e-06, 3.234665371110168e-07, 0.0032339980825781822], [3.36721095663961e-05, 5.6338569265790284e-05, 0.9913957715034485, 0.0008156371768563986, 3.902709522662917e-06, 0.005230085924267769, 0.0002578411949798465, 5.150139986653812e-05, 1.296031587116886e-05, 0.0021422214340418577], [1.5390422447580931e-07, 1.6053337503763032e-07, 0.9995089769363403, 1.8898226699093357e-06, 6.6577063861927854e-09, 2.3085414795787074e-05, 2.192975898651639e-07, 4.3113064407407364e-07, 5.714399975431661e-08, 0.00046513008419424295], [0.0010014364961534739, 0.000430065585533157, 0.939246654510498, 0.00035806157393381, 0.003882994642481208, 0.003289984306320548, 0.00334273767657578, 0.0005256011500023305, 0.00010044129157904536, 0.04782208427786827], [8.142237106767425e-07, 1.897501960002046e-07, 0.9990056157112122, 1.476286570323282e-06, 3.571146933722957e-08, 0.0008083240827545524, 2.9812310913257534e-06, 7.006129720821264e-08, 3.2355598200695113e-09, 0.00018051326333079487], [0.00037647102726623416, 7.020256452960894e-05, 0.817797839641571, 0.031192200258374214, 5.727343250327976e-06, 1.1956438356719445e-05, 0.0010788009967654943, 2.7734226023312658e-05, 1.2893677194369957e-05, 0.14942622184753418], [2.9559117820099345e-07, 2.3810974880689173e-07, 0.9997758269309998, 4.0408534118796524e-07, 9.936996114845442e-09, 3.63133403880056e-06, 4.032818594623677e-07, 9.757178398572819e-10, 5.6543886017834666e-08, 0.00021925232431385666], [4.7767018259037286e-05, 3.465356030574185e-06, 0.9956660270690918, 0.0006120980833657086, 4.339679890108528e-06, 6.882363777549472e-06, 2.499779475328978e-05, 5.336299182090443e-06, 3.2131354146258673e-06, 0.003625784534960985], [2.9202119549154304e-06, 2.59204171015881e-06, 0.9996053576469421, 1.003490251605399e-05, 8.468382475257386e-07, 7.394508429570124e-05, 1.3177435675970628e-06, 9.685774671197578e-08, 3.184321428761905e-08, 0.0003028693899977952], [0.001993617508560419, 9.805136869545095e-06, 0.5735631585121155, 0.2184586077928543, 5.210173549130559e-05, 0.0006236796616576612, 0.09314478188753128, 0.0001837338786572218, 0.0005359987262636423, 0.11143452674150467]]"
country,00007,Data/genres_original/country/country.00007.wav,country,country,2,2,0.9956221712960137,9,True,"[0.00033990680117312877, 0.0006212617516325736, 8.960599541664124, 0.004839268926776441, 0.0001429748141390519, 0.005791204268462025, 0.00031053974945649543, 0.005219555574541346, 0.00011715002381151862, 0.022018673374986975]","[[7.593270900940752e-09, 4.611226177075878e-05, 0.9993932247161865, 4.868732261797959e-08, 7.60296024964191e-05, 0.0002965605817735195, 3.7657594020856777e-07, 4.502775118453428e-05, 2.4678207410033792e-05, 0.00011797524348367006], [7.014848051767331e-06, 2.357412313358509e-06, 0.998494029045105, 2.66596111941908e-06, 1.5909831745375413e-06, 0.00016556550690438598, 5.956837412668392e-06, 1.1724351907105302e-06, 5.508141839527525e-05, 0.0012646291870623827], [3.634648919614847e-07, 0.00048614564002491534, 0.980061948299408, 9.035750736074988e-06, 2.9782753699691966e-05, 0.00012482549936976284, 3.948893936467357e-05, 0.004740374628454447, 2.20905599235266e-06, 0.014505892992019653], [8.552533792283157e-09, 5.567830498875992e-07, 0.9982196688652039, 5.171786909841103e-08, 1.209522793033102e-06, 0.0017265814822167158, 6.817507625100916e-08, 8.411792578044697e-07, 3.27564151803017e-07, 5.0660302804317325e-05], [1.2858183708885917e-06, 3.1621175367035903e-07, 0.9996055960655212, 1.8845474187401123e-05, 1.7794623090594541e-06, 0.00017822274821810424, 2.33400760407676e-06, 0.00016195022908505052, 4.254682153259637e-06, 2.5461646146140993e-05], [0.0002393044123891741, 5.19959612574894e-05, 0.9948786497116089, 0.0012915729312226176, 1.778524529072456e-05, 0.002858887892216444, 3.86235406040214e-05, 9.93125795503147e-05, 1.9082875951426104e-05, 0.0005047028535045683], [1.2584065416376689e-06, 5.299292297422653e-06, 0.9992550015449524, 0.00014393140736501664, 9.403818694408983e-06, 7.636218651896343e-05, 0.00020475982455536723, 3.980872236297728e-07, 2.4200815573749423e-07, 0.00030330882873386145], [8.066919690463692e-05, 1.0268596497553517e-06, 0.9962742328643799, 0.0033528017811477184, 2.8708172976621427e-06, 0.00011378176714060828, 7.4389436122146435e-06, 0.00011587806511670351, 8.006138159544207e-06, 4.33582354162354e-05], [9.994508218369447e-06, 2.7451329515315592e-05, 0.9944171905517578, 2.0315215806476772e-05, 2.522608383515035e-06, 0.0002504166041035205, 1.1492905287013855e-05, 5.46006194781512e-05, 3.268073442086461e-06, 0.005202684085816145]]"
country,00008,Data/genres_original/country/country.00008.wav,country,country,2,2,0.9545020639896393,10,True,"[9.103215949268773e-06, 0.00024223499750064548, 9.545020639896393, 0.0002673872435767777, 3.4169120000537845e-05, 0.000341665039968575, 0.00020814488803466702, 0.0004913310171907881, 8.538301236615808e-05, 0.4532998571529987]","[[2.68465441877197e-06, 1.558699523229734e-06, 0.999756395816803, 7.4916815719916485e-06, 2.8930932671755727e-07, 1.310744664806407e-05, 5.88130387768615e-06, 1.0063499757961836e-06, 9.541223562337109e-07, 0.00021067271882202476], [5.0737708079395816e-06, 6.336349997582147e-06, 0.9997387528419495, 0.0001834187569329515, 2.9621460839734937e-07, 3.746172978935647e-06, 1.6986836044452502e-06, 3.7973455619066954e-05, 7.288257961590716e-07, 2.188361031585373e-05], [6.049499745586218e-08, 1.8584530607768102e-06, 0.9894335865974426, 2.188971137684348e-07, 5.7045652646081635e-09, 2.344660515518626e-06, 7.508642738685012e-07, 4.435753808706977e-08, 1.8059806095038766e-08, 0.010561252012848854], [2.9336774787225295e-07, 5.58773990633199e-06, 0.9997279047966003, 2.490481392669608e-06, 6.211172376424656e-08, 1.4530514818034135e-05, 1.5631849237252027e-06, 4.3285629658385005e-07, 5.8484275200498814e-08, 0.00024696136824786663], [1.6171263439446193e-07, 9.897404379444197e-05, 0.9996381998062134, 1.5254009610998764e-07, 1.5102874385775067e-05, 4.320471634855494e-05, 2.0277400381019106e-06, 0.0001744502515066415, 4.053610609844327e-06, 2.3726553990854882e-05], [3.2477853739720786e-09, 1.2296288787183585e-07, 0.9999822378158569, 1.2653766034986802e-08, 1.3668831400082126e-07, 4.657856152334716e-06, 1.1404725341890298e-07, 9.430534930743306e-08, 1.4160710826160994e-08, 1.2562954907480162e-05], [2.0381573051508894e-07, 1.569146115798503e-05, 0.9994825124740601, 1.313032589678187e-05, 1.1062676094297785e-05, 1.3883910469303373e-05, 4.692255242844112e-05, 0.00016336383123416454, 2.8446289434214123e-05, 0.0002247591910418123], [3.7972992572576914e-07, 0.00010292317165294662, 0.5578019022941589, 5.7391236623516306e-05, 1.6847160395627725e-06, 1.778482510417234e-05, 0.00011644263577181846, 9.824730113905389e-06, 3.9013517380226403e-05, 0.4418526589870453], [1.9760641123411915e-07, 3.698885677749786e-07, 0.9997437596321106, 2.8141291750216624e-06, 4.910924417345086e-06, 0.0002032717748079449, 3.204344102414325e-05, 1.250660716323182e-06, 1.1201087545487098e-05, 1.590632763281974e-07], [4.481548998569451e-08, 8.81222695170436e-06, 0.9997153878211975, 2.6654100793166435e-07, 6.179005254125514e-07, 2.513316212571226e-05, 7.004348390182713e-07, 0.00010289021884091198, 8.948544518716517e-07, 0.00014522069250233471]]"
country,00009,Data/genres_original/country/country.00009.wav,country,country,2,2,0.9836418449878692,10,True,"[2.907287358633326e-07, 0.0060449697791256085, 9.836418449878693, 0.0008122847985205794, 0.0019278638532895798, 0.012635593782761134, 0.00403876325370689, 0.018419587744318733, 2.1047200123719412e-07, 0.11970185804807443]","[[2.324708603396175e-08, 7.4764134296856355e-06, 0.9991681575775146, 2.765032695606351e-05, 4.4253278019823483e-07, 0.0003030159277841449, 2.2842485236651555e-07, 1.7348759229207644e-06, 4.2317682691361824e-09, 0.0004912142758257687], [6.86240113623171e-08, 8.801000149105676e-06, 0.999782383441925, 2.835548912116792e-05, 2.0535494513751473e-06, 7.756822014926001e-05, 3.7014299323345767e-06, 1.3838866834703367e-05, 1.1265477439792448e-07, 8.317967149196193e-05], [2.1284098039586752e-08, 6.081354797515814e-08, 0.9999890327453613, 1.0458152388537201e-07, 9.346828022671616e-08, 8.8874003267847e-06, 8.865360001664158e-09, 1.3771520457339648e-07, 1.3446229685243338e-09, 1.6350879832316423e-06], [3.1351914397959035e-09, 2.028646122198552e-05, 0.9998382329940796, 7.979409929248504e-06, 5.764091497439949e-07, 9.118540037889034e-05, 2.308041530341143e-06, 7.110460956027964e-06, 2.02502625779033e-10, 3.2349540560971946e-05], [5.6544624982279856e-08, 3.2693187677068636e-05, 0.9987234473228455, 4.303652167436667e-05, 1.3377732557273703e-06, 0.0004769373044837266, 1.1549677765287925e-05, 4.2977007979061455e-05, 5.9105160765682285e-09, 0.0006680658552795649], [2.1426700413940125e-08, 0.0005699479952454567, 0.9507880210876465, 0.00034463891643099487, 6.843528535682708e-05, 0.00327728851698339, 0.0016629870515316725, 0.0001186701119877398, 5.32768140715234e-09, 0.043170034885406494], [3.118888614039861e-08, 3.183384978910908e-05, 0.9976235032081604, 3.064079237447004e-06, 0.0002060093975160271, 0.00046353155630640686, 0.0003067403449676931, 0.0002379714569542557, 5.83397685716136e-09, 0.001127305324189365], [2.0076369455779286e-09, 2.1879115593037568e-05, 0.998275876045227, 1.006251659418922e-05, 3.059373739233706e-06, 0.00034629728179425, 2.3672604584135115e-05, 4.089325102540897e-06, 7.043732264122582e-10, 0.0013150180457159877], [1.4067916831450589e-09, 1.2881137990916613e-05, 0.9997463822364807, 9.326064969172876e-07, 9.736902484291932e-07, 0.00014340288180392236, 3.076049210903875e-07, 3.942133844248019e-06, 8.365332732074293e-11, 9.100779425352812e-05], [6.18637088223295e-08, 0.005339109804481268, 0.8924834132194519, 0.0003464603505562991, 0.0016448823735117912, 0.007447479292750359, 0.0020272592082619667, 0.01798911578953266, 7.417813208121515e-08, 0.07272204756736755]]"
